Slow_Wave_Name,Start,End,Protocol Number,Classification,NegPeak,PosPeak,Channel,ValNegPeak
proto3_late-stim_sw458,1852.82,1854.3,3.0,late-stim,1853.11,1853.57,E191,-56.28387712435544
proto3_late-stim_sw459,1852.73,1854.22,3.0,late-stim,1853.09,1853.55,E192,-48.291705398159564
proto3_late-stim_sw46,1806.79,1808.22,3.0,late-stim,1807.59,1808.02,E12,-47.72480867638333
proto3_late-stim_sw460,1813.12,1814.65,3.0,late-stim,1813.5,1814.06,E196,-53.80794971837432
proto3_late-stim_sw461,1811.24,1813.12,3.0,late-stim,1811.96,1812.68,E197,-45.389614774706935
proto3_late-stim_sw462,1816.12,1817.5,3.0,late-stim,1816.61,1817.18,E197,-44.515973460623556
proto3_late-stim_sw463,1811.27,1813.12,3.0,late-stim,1811.93,1812.68,E198,-60.43800428438789
proto3_late-stim_sw464,1816.06,1817.54,3.0,late-stim,1816.56,1817.17,E198,-42.39237794734084
proto3_late-stim_sw465,1852.35,1854.02,3.0,late-stim,1853.07,1853.54,E202,-42.38712719728359
proto3_late-stim_sw466,1811.18,1813.18,3.0,late-stim,1811.95,1812.7,E206,-42.40459773369442
proto3_late-stim_sw467,1813.18,1814.82,3.0,late-stim,1813.55,1814.12,E206,-72.37452799362313
proto3_late-stim_sw468,1816.19,1817.48,3.0,late-stim,1816.65,1817.19,E206,-45.26576687584632
proto3_late-stim_sw469,1811.2,1813.19,3.0,late-stim,1811.93,1812.71,E207,-62.98032584970245
proto3_late-stim_sw47,1809.36,1810.77,3.0,late-stim,1809.76,1810.44,E12,-44.04590158547968
proto3_late-stim_sw470,1813.19,1814.93,3.0,late-stim,1813.6,1814.23,E207,-74.82496126001709
proto3_late-stim_sw471,1816.13,1817.47,3.0,late-stim,1816.64,1817.18,E207,-48.37648257838381
proto3_late-stim_sw472,1852.22,1853.86,3.0,late-stim,1853.02,1853.51,E213,-43.434074293738284
proto3_late-stim_sw473,1816.29,1817.44,3.0,late-stim,1816.71,1817.21,E214,-54.95897739821562
proto3_late-stim_sw474,1819.36,1820.56,3.0,late-stim,1819.7,1820.25,E214,-52.81969061444549
proto3_late-stim_sw475,1852.15,1854.18,3.0,late-stim,1852.98,1853.51,E214,-41.191053214603826
proto3_late-stim_sw476,1869.48,1871.14,3.0,late-stim,1869.71,1870.86,E214,-50.65401973277879
proto3_late-stim_sw477,1806.74,1808.33,3.0,late-stim,1807.58,1808.06,E215,-40.0155136105816
proto3_late-stim_sw478,1811.16,1813.24,3.0,late-stim,1811.92,1812.73,E215,-60.80471904783984
proto3_late-stim_sw479,1816.22,1817.48,3.0,late-stim,1816.69,1817.21,E215,-58.816758801569975
proto3_late-stim_sw48,1816.46,1817.48,3.0,late-stim,1816.8,1817.26,E12,-60.383065009216324
proto3_late-stim_sw480,1819.38,1820.53,3.0,late-stim,1819.71,1820.24,E215,-49.903065589200736
proto3_late-stim_sw481,1812.24,1813.9,3.0,late-stim,1812.65,1813.57,E216,-77.25268572209856
proto3_late-stim_sw482,1815.54,1817.0,3.0,late-stim,1815.87,1816.71,E216,-60.852607582384124
proto3_late-stim_sw483,1818.83,1820.02,3.0,late-stim,1819.15,1819.75,E216,-43.00455378564996
proto3_late-stim_sw484,1869.68,1871.34,3.0,late-stim,1870.37,1870.94,E221,-48.43406012305037
proto3_late-stim_sw485,1869.61,1871.27,3.0,late-stim,1870.37,1870.92,E222,-53.99745477503761
proto3_late-stim_sw486,1806.76,1808.26,3.0,late-stim,1807.58,1808.03,E223,-41.3675216965439
proto3_late-stim_sw487,1816.35,1817.45,3.0,late-stim,1816.73,1817.23,E223,-54.54946754937953
proto3_late-stim_sw488,1819.41,1820.56,3.0,late-stim,1819.73,1820.26,E223,-50.76755801519634
proto3_late-stim_sw489,1851.99,1853.88,3.0,late-stim,1853.0,1853.51,E223,-44.496496694329565
proto3_late-stim_sw49,1819.58,1820.56,3.0,late-stim,1819.87,1820.33,E12,-46.086598158732045
proto3_late-stim_sw490,1869.53,1871.17,3.0,late-stim,1870.38,1870.88,E223,-47.68154197628246
proto3_late-stim_sw491,1882.76,1884.59,3.0,late-stim,1883.63,1884.19,E223,-47.42214844521261
proto3_late-stim_sw492,1806.76,1808.3,3.0,late-stim,1807.58,1808.05,E224,-45.27456204446605
proto3_late-stim_sw493,1816.3,1817.47,3.0,late-stim,1816.72,1817.22,E224,-59.53508165940613
proto3_late-stim_sw494,1819.41,1820.56,3.0,late-stim,1819.73,1820.26,E224,-53.29243705931506
proto3_late-stim_sw495,1882.69,1884.57,3.0,late-stim,1883.62,1884.15,E224,-53.217594201223534
proto3_late-stim_sw496,1813.76,1815.65,3.0,late-stim,1814.19,1815.33,E225,-43.7126570388148
proto3_late-stim_sw497,1821.95,1824.26,3.0,late-stim,1822.25,1823.73,E225,-40.75730820363344
proto3_late-stim_sw498,1810.74,1812.31,3.0,late-stim,1811.0,1812.05,E226,-67.46262040496612
proto3_late-stim_sw499,1866.36,1868.47,3.0,late-stim,1866.7,1868.12,E226,-63.158180223577766
proto3_late-stim_sw5,1869.68,1871.27,3.0,late-stim,1870.36,1870.92,E2,-71.06557312830986
proto3_late-stim_sw50,1855.2,1856.78,3.0,late-stim,1855.52,1856.5,E12,-43.92617252847328
proto3_late-stim_sw500,1810.75,1812.3,3.0,late-stim,1811.0,1812.04,E230,-70.64893987938001
proto3_late-stim_sw501,1813.61,1815.68,3.0,late-stim,1814.14,1815.33,E230,-55.709343742527885
proto3_late-stim_sw502,1866.35,1868.44,3.0,late-stim,1866.67,1868.12,E230,-61.880840176263185
proto3_late-stim_sw503,1812.25,1813.83,3.0,late-stim,1812.6,1813.45,E232,-51.149493584378845
proto3_late-stim_sw504,1813.67,1815.61,3.0,late-stim,1814.12,1815.32,E234,-51.35745321245123
proto3_late-stim_sw505,1810.76,1812.27,3.0,late-stim,1811.0,1812.02,E235,-55.94457322549071
proto3_late-stim_sw506,1813.74,1815.61,3.0,late-stim,1814.13,1815.33,E235,-47.23935054578213
proto3_late-stim_sw507,1812.25,1813.81,3.0,late-stim,1812.59,1813.43,E236,-52.39813918714777
proto3_late-stim_sw508,1815.57,1816.88,3.0,late-stim,1815.85,1816.48,E236,-42.89844250904234
proto3_late-stim_sw509,1812.23,1813.84,3.0,late-stim,1812.61,1813.51,E237,-60.505380102004196
proto3_late-stim_sw51,1869.67,1871.2,3.0,late-stim,1870.37,1870.89,E12,-73.14435988978934
proto3_late-stim_sw510,1815.56,1816.95,3.0,late-stim,1815.87,1816.59,E237,-52.92931302775799
proto3_late-stim_sw511,1810.77,1812.28,3.0,late-stim,1811.0,1812.03,E238,-50.455362490133965
proto3_late-stim_sw512,1812.28,1813.74,3.0,late-stim,1812.59,1813.3,E238,-42.651380770009474
proto3_late-stim_sw513,1812.28,1813.75,3.0,late-stim,1812.59,1813.31,E239,-45.21394126452276
proto3_late-stim_sw514,1812.26,1813.83,3.0,late-stim,1812.6,1813.47,E240,-54.4830131639943
proto3_late-stim_sw515,1815.57,1816.89,3.0,late-stim,1815.86,1816.48,E240,-43.4729719598983
proto3_late-stim_sw516,1812.32,1813.75,3.0,late-stim,1812.64,1813.39,E241,-49.926019697807405
proto3_late-stim_sw517,1815.48,1816.94,3.0,late-stim,1815.86,1816.49,E241,-48.61093079586992
proto3_late-stim_sw518,1812.28,1813.77,3.0,late-stim,1812.61,1813.44,E242,-55.557427810008534
proto3_late-stim_sw519,1815.5,1816.96,3.0,late-stim,1815.88,1816.5,E242,-49.96273435823157
proto3_late-stim_sw52,1882.77,1884.59,3.0,late-stim,1883.6,1884.16,E12,-59.11533407494787
proto3_late-stim_sw520,1812.26,1813.8,3.0,late-stim,1812.62,1813.46,E243,-63.84579832335747
proto3_late-stim_sw521,1815.54,1816.95,3.0,late-stim,1815.89,1816.52,E243,-56.605260662777724
proto3_late-stim_sw522,1789.68,1790.98,3.0,late-stim,1789.92,1790.41,E244,-44.878690344406195
proto3_late-stim_sw523,1807.82,1808.78,3.0,late-stim,1808.08,1808.52,E244,-44.947782132984806
proto3_late-stim_sw524,1812.29,1813.74,3.0,late-stim,1812.63,1813.41,E244,-48.80616935619423
proto3_late-stim_sw525,1815.46,1816.94,3.0,late-stim,1815.88,1816.48,E244,-46.10047273399863
proto3_late-stim_sw526,1789.65,1790.98,3.0,late-stim,1789.91,1790.42,E245,-47.48713826983609
proto3_late-stim_sw527,1807.83,1808.75,3.0,late-stim,1808.08,1808.51,E245,-43.41791258185024
proto3_late-stim_sw528,1812.26,1813.76,3.0,late-stim,1812.61,1813.43,E245,-52.4607519914739
proto3_late-stim_sw529,1815.52,1816.96,3.0,late-stim,1815.89,1816.5,E245,-50.96783140020564
proto3_late-stim_sw53,1806.69,1808.29,3.0,late-stim,1807.59,1808.04,E13,-44.29671993350085
proto3_late-stim_sw530,1819.88,1821.05,3.0,late-stim,1820.16,1820.69,E245,-48.26403182883493
proto3_late-stim_sw531,1812.25,1813.8,3.0,late-stim,1812.62,1813.48,E246,-56.51673152308082
proto3_late-stim_sw532,1815.52,1816.96,3.0,late-stim,1815.89,1816.5,E246,-56.966511114049894
proto3_late-stim_sw533,1812.23,1813.86,3.0,late-stim,1812.64,1813.52,E247,-69.162583044266
proto3_late-stim_sw534,1815.53,1816.97,3.0,late-stim,1815.91,1816.56,E247,-62.32856645393339
proto3_late-stim_sw535,1789.68,1790.95,3.0,late-stim,1789.92,1790.42,E248,-45.980434986888596
proto3_late-stim_sw536,1807.82,1808.79,3.0,late-stim,1808.08,1808.52,E248,-41.57175846996776
proto3_late-stim_sw537,1815.47,1816.98,3.0,late-stim,1815.9,1816.48,E248,-48.79676524967812
proto3_late-stim_sw538,1817.92,1819.88,3.0,late-stim,1818.66,1819.5,E248,-41.55523959434545
proto3_late-stim_sw539,1866.18,1867.68,3.0,late-stim,1866.49,1866.99,E248,-41.29741364270342
proto3_late-stim_sw54,1809.11,1810.91,3.0,late-stim,1809.71,1810.25,E13,-42.865059548785524
proto3_late-stim_sw540,1789.65,1790.92,3.0,late-stim,1789.91,1790.4,E249,-46.634706111872916
proto3_late-stim_sw541,1807.83,1808.77,3.0,late-stim,1808.09,1808.52,E249,-43.11297592846913
proto3_late-stim_sw542,1812.26,1813.81,3.0,late-stim,1812.62,1813.51,E249,-54.52264877333219
proto3_late-stim_sw543,1815.5,1816.96,3.0,late-stim,1815.91,1816.51,E249,-50.945229113013696
proto3_late-stim_sw544,1812.24,1813.82,3.0,late-stim,1812.61,1813.5,E250,-63.31357573061659
proto3_late-stim_sw545,1815.49,1816.98,3.0,late-stim,1815.89,1816.53,E250,-57.59043635071968
proto3_late-stim_sw546,1789.67,1790.92,3.0,late-stim,1789.92,1790.41,E252,-51.97860025237105
proto3_late-stim_sw547,1815.19,1817.02,3.0,late-stim,1815.93,1816.47,E252,-47.48243156906802
proto3_late-stim_sw548,1817.92,1819.85,3.0,late-stim,1818.67,1819.38,E252,-45.65953030261569
proto3_late-stim_sw549,1789.62,1790.89,3.0,late-stim,1789.89,1790.41,E253,-52.30947068241531
proto3_late-stim_sw55,1816.36,1817.47,3.0,late-stim,1816.76,1817.23,E13,-58.40893778401077
proto3_late-stim_sw550,1807.81,1808.78,3.0,late-stim,1808.06,1808.51,E253,-40.97057462207107
proto3_late-stim_sw551,1815.53,1817.03,3.0,late-stim,1815.93,1816.51,E253,-51.90165677650216
proto3_late-stim_sw56,1819.55,1820.52,3.0,late-stim,1819.82,1820.28,E13,-44.59050811988803
proto3_late-stim_sw57,1869.54,1871.17,3.0,late-stim,1870.39,1870.88,E13,-53.03992779504317
proto3_late-stim_sw58,1882.72,1884.52,3.0,late-stim,1883.61,1884.14,E13,-58.98866044709052
proto3_late-stim_sw59,1813.29,1814.89,3.0,late-stim,1813.69,1814.43,E14,-113.89211810318456
proto3_late-stim_sw6,1872.16,1873.42,3.0,late-stim,1872.56,1873.08,E2,-47.41421975801353
proto3_late-stim_sw60,1816.17,1817.47,3.0,late-stim,1816.73,1817.2,E14,-57.15293624803586
proto3_late-stim_sw61,1819.52,1820.52,3.0,late-stim,1819.79,1820.27,E14,-46.883552876809816
proto3_late-stim_sw62,1882.62,1884.47,3.0,late-stim,1883.6,1884.12,E14,-53.90472617916501
proto3_late-stim_sw63,1811.18,1813.24,3.0,late-stim,1811.9,1812.74,E15,-70.97054595712673
proto3_late-stim_sw64,1813.24,1814.93,3.0,late-stim,1813.68,1814.35,E15,-94.72792111497245
proto3_late-stim_sw65,1816.12,1817.48,3.0,late-stim,1816.71,1817.2,E15,-51.419034230395326
proto3_late-stim_sw66,1819.49,1820.52,3.0,late-stim,1819.77,1820.26,E15,-43.30402729886066
proto3_late-stim_sw67,1882.66,1884.42,3.0,late-stim,1883.6,1884.1,E15,-42.27210375561694
proto3_late-stim_sw68,1811.21,1813.18,3.0,late-stim,1811.91,1812.73,E16,-67.21538180585038
proto3_late-stim_sw69,1813.18,1815.0,3.0,late-stim,1813.67,1814.31,E16,-74.21188489480413
proto3_late-stim_sw7,1882.89,1884.64,3.0,late-stim,1883.65,1884.23,E2,-45.09353167879753
proto3_late-stim_sw70,1816.06,1817.48,3.0,late-stim,1816.67,1817.19,E16,-44.30128772037329
proto3_late-stim_sw71,1819.47,1820.53,3.0,late-stim,1819.76,1820.26,E16,-40.36045530054047
proto3_late-stim_sw72,1811.27,1813.04,3.0,late-stim,1811.9,1812.67,E17,-59.53453378994877
proto3_late-stim_sw73,1869.29,1870.88,3.0,late-stim,1869.58,1870.17,E17,-59.13393723495538
proto3_late-stim_sw74,1785.77,1787.73,3.0,late-stim,1786.2,1787.38,E18,-70.6555438697458
proto3_late-stim_sw75,1821.83,1823.98,3.0,late-stim,1822.85,1823.63,E18,-46.392315426067114
proto3_late-stim_sw76,1823.98,1825.71,3.0,late-stim,1824.56,1825.28,E18,-49.06054261687453
proto3_late-stim_sw77,1851.58,1853.9,3.0,late-stim,1852.51,1853.58,E18,-40.98938216655182
proto3_late-stim_sw78,1855.22,1856.82,3.0,late-stim,1855.57,1856.51,E18,-58.630220466699356
proto3_late-stim_sw79,1869.8,1871.21,3.0,late-stim,1870.36,1870.89,E18,-91.98276431956296
proto3_late-stim_sw8,1816.44,1817.41,3.0,late-stim,1816.79,1817.25,E3,-58.18963731698276
proto3_late-stim_sw80,1882.78,1884.78,3.0,late-stim,1883.63,1884.22,E18,-60.643382605990865
proto3_late-stim_sw81,1785.77,1787.7,3.0,late-stim,1786.21,1787.34,E19,-61.050313447484456
proto3_late-stim_sw82,1792.46,1794.32,3.0,late-stim,1792.77,1794.01,E19,-43.5558000550465
proto3_late-stim_sw83,1809.41,1810.78,3.0,late-stim,1809.74,1810.52,E19,-41.56595596935771
proto3_late-stim_sw84,1816.55,1817.46,3.0,late-stim,1816.85,1817.29,E19,-56.77371817389701
proto3_late-stim_sw85,1817.46,1819.72,3.0,late-stim,1818.56,1819.2,E19,-40.04479699916001
proto3_late-stim_sw86,1821.82,1823.95,3.0,late-stim,1822.92,1823.6,E19,-46.68135467546242
proto3_late-stim_sw87,1823.95,1825.58,3.0,late-stim,1824.22,1825.16,E19,-43.14733715974127
proto3_late-stim_sw88,1855.14,1856.8,3.0,late-stim,1855.52,1856.5,E19,-55.12388109537284
proto3_late-stim_sw89,1869.83,1871.2,3.0,late-stim,1870.37,1870.88,E19,-79.56125517233288
proto3_late-stim_sw9,1819.5,1820.56,3.0,late-stim,1819.81,1820.31,E3,-42.67271108690613
proto3_late-stim_sw90,1882.75,1884.72,3.0,late-stim,1883.61,1884.18,E19,-63.52874676592768
proto3_late-stim_sw91,1792.37,1794.29,3.0,late-stim,1792.73,1793.98,E21,-40.95838812143651
proto3_late-stim_sw92,1813.32,1814.82,3.0,late-stim,1813.71,1814.51,E21,-117.36529775317713
proto3_late-stim_sw93,1816.42,1817.47,3.0,late-stim,1816.76,1817.22,E21,-56.34002703985307
proto3_late-stim_sw94,1817.47,1819.6,3.0,late-stim,1818.61,1819.22,E21,-41.75545086755895
proto3_late-stim_sw95,1819.6,1820.51,3.0,late-stim,1819.85,1820.3,E21,-43.585903957349075
proto3_late-stim_sw96,1869.54,1871.18,3.0,late-stim,1870.4,1870.88,E21,-42.43228162418505
proto3_late-stim_sw97,1882.67,1884.5,3.0,late-stim,1883.61,1884.13,E21,-55.18621540331206
proto3_late-stim_sw98,1809.03,1810.56,3.0,late-stim,1809.7,1810.22,E22,-49.021510927248386
proto3_late-stim_sw99,1813.27,1814.89,3.0,late-stim,1813.69,1814.45,E22,-109.41377218589618
proto3_post-stim_sw1,1884.66,1886.04,3.0,post-stim,1885.26,1885.76,E1,-48.95406121978927
proto3_post-stim_sw10,1905.68,1906.76,3.0,post-stim,1906.03,1906.51,E2,-54.873104066251315
proto3_post-stim_sw100,1954.42,1955.51,3.0,post-stim,1954.74,1955.22,E29,-41.123735614966975
proto3_post-stim_sw101,1955.51,1956.77,3.0,post-stim,1955.87,1956.5,E29,-44.40718859510549
proto3_post-stim_sw102,1884.84,1885.94,3.0,post-stim,1885.2,1885.74,E31,-77.01186477405764
proto3_post-stim_sw103,1896.45,1897.31,3.0,post-stim,1896.73,1897.17,E31,-81.39653138082531
proto3_post-stim_sw104,1897.31,1898.62,3.0,post-stim,1897.6,1898.23,E31,-58.250451136357746
proto3_post-stim_sw105,1905.84,1906.76,3.0,post-stim,1906.1,1906.53,E31,-75.22860655725802
proto3_post-stim_sw106,1953.91,1955.73,3.0,post-stim,1954.73,1955.26,E31,-63.09886553746446
proto3_post-stim_sw107,1981.04,1983.0,3.0,post-stim,1982.05,1982.59,E31,-45.73445706574154
proto3_post-stim_sw108,2072.59,2074.48,3.0,post-stim,2072.91,2074.05,E31,-44.020250086005404
proto3_post-stim_sw109,1884.83,1885.88,3.0,post-stim,1885.17,1885.68,E32,-78.05625065710514
proto3_post-stim_sw11,1908.22,1910.28,3.0,post-stim,1909.13,1909.78,E2,-45.152736850915645
proto3_post-stim_sw110,1896.44,1897.32,3.0,post-stim,1896.73,1897.16,E32,-74.90520662346671
proto3_post-stim_sw111,1897.32,1898.58,3.0,post-stim,1897.59,1898.24,E32,-51.43987799201668
proto3_post-stim_sw112,1905.83,1906.77,3.0,post-stim,1906.09,1906.52,E32,-72.15469353578617
proto3_post-stim_sw113,1953.93,1955.68,3.0,post-stim,1954.74,1955.26,E32,-72.97664396651828
proto3_post-stim_sw114,1955.68,1956.81,3.0,post-stim,1956.07,1956.56,E32,-41.22253253763936
proto3_post-stim_sw115,1956.81,1959.03,3.0,post-stim,1957.07,1958.5,E32,-58.99281337896048
proto3_post-stim_sw116,1981.07,1982.97,3.0,post-stim,1982.07,1982.6,E32,-44.808657794221574
proto3_post-stim_sw117,2023.08,2023.9,3.0,post-stim,2023.3,2023.71,E32,-63.987006930871225
proto3_post-stim_sw118,2072.6,2074.39,3.0,post-stim,2072.91,2074.02,E32,-48.185611137038116
proto3_post-stim_sw119,1884.76,1885.8,3.0,post-stim,1885.13,1885.6,E33,-58.137801377694416
proto3_post-stim_sw12,1955.95,1957.1,3.0,post-stim,1956.38,1956.88,E2,-72.49607002897447
proto3_post-stim_sw120,1896.39,1897.36,3.0,post-stim,1896.71,1897.16,E33,-69.24590448122619
proto3_post-stim_sw121,1905.85,1906.76,3.0,post-stim,1906.07,1906.5,E33,-51.01301782318883
proto3_post-stim_sw122,1953.86,1955.58,3.0,post-stim,1954.73,1955.24,E33,-62.38284540679207
proto3_post-stim_sw123,1955.58,1956.81,3.0,post-stim,1955.96,1956.54,E33,-43.72069528162079
proto3_post-stim_sw124,1956.81,1958.98,3.0,post-stim,1957.04,1958.49,E33,-66.21293172685806
proto3_post-stim_sw125,2023.07,2023.92,3.0,post-stim,2023.29,2023.72,E33,-64.03427494603255
proto3_post-stim_sw126,2072.61,2074.35,3.0,post-stim,2072.9,2074.0,E33,-46.00128779101861
proto3_post-stim_sw127,1953.87,1955.48,3.0,post-stim,1954.75,1955.22,E35,-41.038425363045526
proto3_post-stim_sw128,1955.48,1956.77,3.0,post-stim,1955.77,1956.5,E35,-49.248970506925076
proto3_post-stim_sw129,1955.45,1956.75,3.0,post-stim,1955.74,1956.48,E36,-40.22743409884474
proto3_post-stim_sw13,2023.25,2025.17,3.0,post-stim,2023.94,2024.88,E2,-40.94726869291896
proto3_post-stim_sw130,1884.86,1885.75,3.0,post-stim,1885.14,1885.58,E37,-60.54406904734972
proto3_post-stim_sw131,1896.43,1897.33,3.0,post-stim,1896.7,1897.13,E37,-69.82428155881695
proto3_post-stim_sw132,1905.83,1906.79,3.0,post-stim,1906.08,1906.52,E37,-51.10842735230031
proto3_post-stim_sw133,1946.32,1947.62,3.0,post-stim,1946.87,1947.4,E37,-58.36042593493913
proto3_post-stim_sw134,1953.95,1955.59,3.0,post-stim,1954.74,1955.25,E37,-59.603328168248666
proto3_post-stim_sw135,1981.09,1983.07,3.0,post-stim,1982.08,1982.65,E37,-42.551975853389685
proto3_post-stim_sw136,2011.86,2012.97,3.0,post-stim,2012.23,2012.7,E37,-49.31539505242872
proto3_post-stim_sw137,2023.05,2023.96,3.0,post-stim,2023.28,2023.72,E37,-62.17429619724089
proto3_post-stim_sw138,2072.65,2074.39,3.0,post-stim,2072.92,2074.01,E37,-51.28924928389374
proto3_post-stim_sw139,1896.39,1897.38,3.0,post-stim,1896.7,1897.15,E38,-63.74066742714711
proto3_post-stim_sw14,1896.36,1897.41,3.0,post-stim,1896.73,1897.21,E3,-62.53924558714231
proto3_post-stim_sw140,1953.93,1955.52,3.0,post-stim,1954.74,1955.23,E38,-48.32901404504456
proto3_post-stim_sw141,1955.52,1956.79,3.0,post-stim,1955.79,1956.51,E38,-40.42899126290159
proto3_post-stim_sw142,2017.28,2018.81,3.0,post-stim,2017.96,2018.45,E38,-47.26377445502975
proto3_post-stim_sw143,2072.64,2074.35,3.0,post-stim,2072.91,2073.99,E38,-41.307446972244946
proto3_post-stim_sw144,1896.21,1897.51,3.0,post-stim,1896.7,1897.18,E39,-46.72989603215681
proto3_post-stim_sw145,1953.94,1955.47,3.0,post-stim,1954.76,1955.21,E39,-41.14315071613987
proto3_post-stim_sw146,1896.4,1897.42,3.0,post-stim,1896.69,1897.15,E46,-59.19522607367224
proto3_post-stim_sw147,1946.34,1947.61,3.0,post-stim,1946.82,1947.36,E46,-61.143157590816514
proto3_post-stim_sw148,1953.99,1955.51,3.0,post-stim,1954.75,1955.23,E46,-45.199547688194
proto3_post-stim_sw149,2017.29,2019.17,3.0,post-stim,2017.96,2018.46,E46,-46.551384370518754
proto3_post-stim_sw15,1897.41,1898.65,3.0,post-stim,1897.67,1898.21,E3,-64.491596296262
proto3_post-stim_sw150,1896.31,1897.59,3.0,post-stim,1896.7,1897.19,E47,-49.189724448029025
proto3_post-stim_sw151,1945.14,1946.37,3.0,post-stim,1945.45,1945.98,E67,-41.36744579515125
proto3_post-stim_sw152,1883.86,1885.45,3.0,post-stim,1884.18,1885.03,E75,-42.85641854581408
proto3_post-stim_sw153,2022.56,2023.72,3.0,post-stim,2022.88,2023.37,E75,-46.84675091162758
proto3_post-stim_sw154,1883.87,1885.45,3.0,post-stim,1884.22,1885.04,E76,-46.0674299598891
proto3_post-stim_sw155,1909.37,1910.99,3.0,post-stim,1909.73,1910.66,E78,-46.13478781011128
proto3_post-stim_sw156,1909.37,1911.0,3.0,post-stim,1909.72,1910.65,E79,-46.20553230497623
proto3_post-stim_sw157,1909.34,1911.12,3.0,post-stim,1909.67,1910.69,E81,-47.973086990284365
proto3_post-stim_sw158,1945.68,1947.07,3.0,post-stim,1946.0,1946.7,E81,-49.97587709979712
proto3_post-stim_sw159,1883.85,1885.49,3.0,post-stim,1884.18,1885.05,E84,-59.38956072656305
proto3_post-stim_sw16,1905.69,1906.73,3.0,post-stim,1906.02,1906.48,E3,-55.825503463387335
proto3_post-stim_sw160,2022.55,2023.77,3.0,post-stim,2022.87,2023.38,E84,-53.2654264846564
proto3_post-stim_sw161,1883.86,1885.48,3.0,post-stim,1884.2,1885.06,E85,-58.47489111841736
proto3_post-stim_sw162,1954.95,1956.59,3.0,post-stim,1955.27,1956.32,E85,-43.896300725058715
proto3_post-stim_sw163,2022.57,2023.7,3.0,post-stim,2022.88,2023.36,E85,-49.67049568342972
proto3_post-stim_sw164,1883.87,1885.48,3.0,post-stim,1884.22,1885.07,E86,-56.11767257667097
proto3_post-stim_sw165,1955.0,1956.6,3.0,post-stim,1955.37,1956.33,E86,-49.78307706029757
proto3_post-stim_sw166,1883.88,1885.48,3.0,post-stim,1884.25,1885.1,E87,-49.97568511888582
proto3_post-stim_sw167,1954.96,1956.65,3.0,post-stim,1955.32,1956.38,E87,-40.98567279516821
proto3_post-stim_sw168,1909.41,1911.11,3.0,post-stim,1909.74,1910.73,E88,-48.7624448658935
proto3_post-stim_sw169,1954.97,1956.69,3.0,post-stim,1955.34,1956.4,E88,-41.02066792992973
proto3_post-stim_sw17,1908.3,1910.26,3.0,post-stim,1909.14,1909.8,E3,-46.45637492462782
